"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"150","Looking forward to hearing your ideas about what we can accomplish this year &amp; beyond. I'll answer your questions on #AskPOTUS at 12:30p ET.",FALSE,3224,NA,2016-01-14 14:59:24,FALSE,NA,"687650227558326272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1179,FALSE,FALSE,NA,NA
"151","I'm treating this last State of the Union just like my first - because I'm still just as hungry. I hope you tune in, because it's for you.",FALSE,37557,NA,2016-01-13 01:20:19,FALSE,NA,"687081708886355968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",15199,FALSE,FALSE,NA,NA
"152","So proud of you, Scott. How long is the delay up there? See you when you get back!  https://t.co/doBpaDeZXq",FALSE,8539,NA,2016-01-12 22:58:38,FALSE,NA,"687046052822781952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2135,FALSE,FALSE,NA,NA
"153","About time, Denis! Welcome. Let me know if you need any pointers. https://t.co/WullueHj28",FALSE,3070,NA,2016-01-06 22:21:03,FALSE,NA,"684862266978742272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",786,FALSE,FALSE,NA,NA
"154","The gun lobby may be holding Congress hostage, but they can't hold America hostage. We can't accept this carnage in our communities.",FALSE,21231,"POTUS44",2016-01-04 23:46:28,FALSE,"684157715837403136","684158987185614849","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",10731,FALSE,FALSE,NA,NA
"155","What's often ignored in this debate is that a majority of gun owners agree with commonsense steps to save lives.",FALSE,10982,"POTUS44",2016-01-04 23:41:25,FALSE,"684156422179786752","684157715837403136","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",4473,FALSE,FALSE,NA,NA
"156","We will keep guns out of the wrong hands, enforce our guns laws, and ensure those with serious mental illnesses get treatment.",FALSE,9156,"POTUS44",2016-01-04 23:36:16,FALSE,"684155537433309184","684156422179786752","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",4474,FALSE,FALSE,NA,NA
"157","Tomorrow, I'm taking action to reduce gun violence and save lives - protecting the Second Amendment and our kids. https://t.co/vNqXEhaC9M",FALSE,13044,"POTUS44",2016-01-04 23:32:45,FALSE,"684154637436370944","684155537433309184","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",7559,FALSE,FALSE,NA,NA
"158","Guns now kill as many people as cars in almost half of the U.S. We can't stop every act of violence, but we can save lives if we act.",FALSE,8513,"POTUS44",2016-01-04 23:29:11,FALSE,"684153926636015616","684154637436370944","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",5226,FALSE,FALSE,NA,NA
"159","Each year, more than 30,000 American lives are cut short by guns - two-thirds coming from suicides. Too many Americans have lost loved ones.",FALSE,15918,NA,2016-01-04 23:26:21,FALSE,NA,"684153926636015616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",7681,FALSE,FALSE,NA,NA
"160","From the Obama family to yours, Merry Christmas! And a special thank you to all our men and women in uniform this holiday season.",FALSE,27055,NA,2015-12-25 19:04:41,FALSE,NA,"680464195993911296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",6950,FALSE,FALSE,NA,NA
"161","I'm proud of the @NBA for taking a stand against gun violence. Sympathy for victims isn't enough – change requires all of us speaking up.",FALSE,14913,NA,2015-12-23 21:21:01,FALSE,NA,"679773729749078016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",6221,FALSE,FALSE,NA,NA
"162","Zaevion Dobson died saving three friends from getting shot. He was a hero at 15. What's our excuse for not acting? https://t.co/hn98uGsjKZ",FALSE,20461,NA,2015-12-20 19:22:11,FALSE,NA,"678656661024858112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",14525,FALSE,FALSE,NA,NA
"163","Congrats on a great career, Abby Wambach. For the goals you’ve scored &amp; the kids you’ve inspired, you’re the GOAT! https://t.co/Kud56ChsBO",FALSE,25818,NA,2015-12-16 20:24:12,FALSE,NA,"677222716303364098",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",11192,FALSE,FALSE,NA,NA
"164","The strong Paris agreement on climate means a safer, more secure world for our kids. A perfect example of what American leadership can do.",FALSE,10653,NA,2015-12-12 22:58:54,FALSE,NA,"675812094902714369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3990,FALSE,FALSE,NA,NA
"165","The opioid epidemic is destroying lives. We need to put treatment within reach of anyone who needs it. https://t.co/RJfKkield9",FALSE,3726,NA,2015-12-10 21:21:21,FALSE,NA,"675062773307588610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2023,FALSE,FALSE,NA,NA
"166","Herzlichen Glückwunsch to my friend and Time's Person of the Year, Angela Merkel! Thanks for your moral leadership and strong partnership.",FALSE,7447,NA,2015-12-09 23:42:45,FALSE,NA,"674735966830116864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2510,FALSE,FALSE,NA,NA
"167","150 years since the abolition of slavery, a turning point in our history. Progress - that's our story.",FALSE,12178,NA,2015-12-09 16:03:33,FALSE,NA,"674620408642084865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",5018,FALSE,FALSE,NA,NA
"168","Addressing climate change takes all of us, especially the private sector going all-in on clean energy worldwide. https://t.co/qQ6wCZUR1Z",FALSE,6831,NA,2015-11-30 16:31:40,FALSE,NA,"671365993399255040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3482,FALSE,FALSE,NA,NA
"169","Good news: the world now adds more clean power capacity each year than dirtier fossil-fuel based power capacity. https://t.co/nrNiwDAKuN",FALSE,7276,NA,2015-11-29 22:31:55,FALSE,NA,"671094262826704896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4260,FALSE,FALSE,NA,NA
"170","Enjoyed stopping by Upshur Street Books today. Celebrate Small Business Saturday by supporting a business near you. https://t.co/udTcIhxtOC",FALSE,6983,NA,2015-11-28 23:24:25,FALSE,NA,"670745089975721984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1972,FALSE,FALSE,NA,NA
"171","Happy Thanksgiving, everyone! Today, we give thanks for all of our loved ones and the brave men and women in uniform who serve our country.",FALSE,19348,NA,2015-11-26 17:01:27,FALSE,NA,"669923936574922752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",6710,FALSE,FALSE,NA,NA
"172","Slamming the door in the face of refugees would betray our deepest values. That's not who we are. And it's not what we're going to do.",FALSE,57560,"POTUS44",2015-11-18 16:49:20,FALSE,"667021076094976002","667021784726769665","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",39401,FALSE,FALSE,NA,NA
"173","Welcoming the world’s vulnerable who seek the safety of America is not new to us. We've safely welcomed 3 million refugees since 1975.",FALSE,15706,"POTUS44",2015-11-18 16:46:31,FALSE,"667020445066096640","667021076094976002","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",8347,FALSE,FALSE,NA,NA
"174","Here, our focus is giving safe haven to the most vulnerable Syrians – women, children, and survivors of torture.",FALSE,8293,"POTUS44",2015-11-18 16:44:01,FALSE,"667019888234528768","667020445066096640","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4499,FALSE,FALSE,NA,NA
"175","We will provide refuge to at least 10,000 refugees fleeing violence in Syria over the next year after they pass the highest security checks.",FALSE,10813,"POTUS44",2015-11-18 16:41:48,FALSE,"667019384225996800","667019888234528768","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",6047,FALSE,FALSE,NA,NA
"176","We also win this fight with our values. America can ensure our own security while welcoming refugees desperately seeking safety from ISIL.",FALSE,7053,"POTUS44",2015-11-18 16:39:48,FALSE,"667018696137773056","667019384225996800","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3729,FALSE,FALSE,NA,NA
"177","Protecting the American people is my top priority. With our 65 global partners, we're leading the campaign to degrade and destroy ISIL.",FALSE,12815,NA,2015-11-18 16:37:04,FALSE,NA,"667018696137773056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",5202,FALSE,FALSE,NA,NA
"178","This is an American hero: Capt. Groberg put it all on the line for his team. On his worst day, he gave us his best. https://t.co/WdWAPswJpE",FALSE,11390,NA,2015-11-12 17:13:00,FALSE,NA,"664853410135613440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3650,FALSE,FALSE,NA,NA
"179","Today, we honor the incredible men and women who have served our country. Their sacrifice and selflessness is second to none.",FALSE,15693,NA,2015-11-11 15:35:20,FALSE,NA,"664466446102216704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",8742,FALSE,FALSE,NA,NA
"180","I just launched my Facebook page with a video on climate change. America will lead on this. The time to act is now. https://t.co/WG5y1FbhIA",FALSE,6053,NA,2015-11-09 20:20:51,FALSE,NA,"663813521289953281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2708,FALSE,FALSE,NA,NA
"181","Every American deserves quality, affordable health care. If you or a friend needs coverage, go to https://t.co/PJ7xIL6FjY and sign up now.",FALSE,4924,NA,2015-11-01 17:10:25,FALSE,NA,"660866496474832896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2593,FALSE,FALSE,NA,NA
"182","Who knew community policing could involve the Nae Nae? Great example of police having fun while keeping us safe: https://t.co/ZGeTDm6OYw",FALSE,7114,NA,2015-10-29 16:55:03,FALSE,NA,"659775465352249344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4358,FALSE,FALSE,NA,NA
"183","Good to be home for a night. Even better to see the @chicagobulls start the season off right! #SeeRed",FALSE,16608,NA,2015-10-28 02:35:38,FALSE,NA,"659196797701763072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",8571,FALSE,FALSE,NA,NA
"184","Our thoughts are with the Mexican people as they brace for Hurricane Patricia. USAID disaster experts are on the ground and ready to help.",FALSE,21516,NA,2015-10-23 19:33:37,FALSE,NA,"657641041361817600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","POTUS44",16955,FALSE,FALSE,NA,NA
"185","Happy Back to the Future Day, @RealMikeFox! Ever think about the fact that we live in the future we dreamed of then? That's heavy, man.",FALSE,30491,NA,2015-10-21 20:13:50,FALSE,NA,"656926385882185728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",16687,FALSE,FALSE,NA,NA
"186","So I'm eager to hear from folks in Charleston today on actions we can take to put recovery within reach for anyone who needs it.",FALSE,2257,"POTUS44",2015-10-21 18:05:18,FALSE,"656893143015526404","656894040319791104","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",878,FALSE,FALSE,NA,NA
"187","Congrats @Cubs - even @whitesox fans are rooting for you!",FALSE,16767,NA,2015-10-14 00:39:33,FALSE,NA,"654094154176315392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",8457,FALSE,FALSE,NA,NA
"188","Thanks, Zack. https://t.co/gOGzWmYdxQ",FALSE,12714,NA,2015-10-02 00:52:38,FALSE,NA,"649748792099622912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",8768,FALSE,FALSE,NA,NA
"189","We have a moral responsibility to do what we can for families forced from their homes. Find out how you can help at http://t.co/J8A6mTD6D4.",FALSE,4183,"POTUS44",2015-09-28 17:05:17,FALSE,"648543480277544960","648544017806938112","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2248,FALSE,FALSE,NA,NA
"190","But this isn't just about what I can do as President. Every single one of us - from citizens to NGOs - can help refugees find safe haven.",FALSE,3441,"POTUS44",2015-09-28 17:03:09,FALSE,"648543139196743680","648543480277544960","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1468,FALSE,FALSE,NA,NA
"191","We're also increasing the number of Syrian and other refugees we admit to the U.S. to 100,000 per year for the next two years.",FALSE,3769,"POTUS44",2015-09-28 17:01:48,FALSE,"648542721125294080","648543139196743680","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4004,FALSE,FALSE,NA,NA
"192","We've provided more than $4.5 billion in humanitarian aid to help meet the needs of those impacted by the Syrian conflict.",FALSE,2146,"POTUS44",2015-09-28 17:00:08,FALSE,"648542324167974917","648542721125294080","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1103,FALSE,FALSE,NA,NA
"193","Nearly 12 million people have been displaced by the conflict in Syria. As Americans, we can't sit idly by. That's not who we are.",FALSE,7238,NA,2015-09-28 16:58:34,FALSE,NA,"648542324167974917",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3430,FALSE,FALSE,NA,NA
"194","I'm grateful for the teachers who helped spark my sense of curiosity. The #62MillionGirls who aren't in school should have that same chance.",FALSE,12993,NA,2015-09-26 23:15:51,FALSE,NA,"647912497450606592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",7164,FALSE,FALSE,NA,NA
"195","Yogi Berra was an American original - a Hall of Famer, jovial prophet, &amp; a humble veteran. We'll miss you, Yogi, but your legacy ain't over.",FALSE,10097,NA,2015-09-23 20:42:08,FALSE,NA,"646786649251164160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4407,FALSE,FALSE,NA,NA
"196","Welcome to the White House, @Pontifex! Your messages of love, hope, and peace have inspired us all.",FALSE,13115,NA,2015-09-23 12:45:23,FALSE,NA,"646666671864852480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",6221,FALSE,FALSE,NA,NA
"197","Millions of families are more secure thanks to the ACA. Join them and #GetCovered on Nov 1: http://t.co/PJ7xIL6FjY  https://t.co/GF6yS0aHol",FALSE,1744,NA,2015-09-22 18:27:13,FALSE,NA,"646390309551775744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",904,FALSE,FALSE,NA,NA
"198","Our right to vote is sacred. It's the foundation of our democracy. You can find out how to register to vote at http://t.co/8kaqY0U3fn.",FALSE,4881,NA,2015-09-22 15:52:10,FALSE,NA,"646351288964354049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3533,FALSE,FALSE,NA,NA
"199","Cool clock, Ahmed. Want to bring it to the White House? We should inspire more kids like you to like science. It's what makes America great.",FALSE,387477,NA,2015-09-16 16:58:54,FALSE,NA,"644193755814342656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",345088,FALSE,FALSE,NA,NA
"200","We've fought back because of you. We shouldn't slip back because of Congress. I urge them to send me a budget that invests in our future.",FALSE,6671,"POTUS44",2015-09-15 20:36:39,FALSE,"643885400847593472","643886166769405952","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2496,FALSE,FALSE,NA,NA
"201","When I took office, the budget deficit had reached 9.2% of our GDP. We've cut that down to 2.8%. http://t.co/3viaw4b0bB",FALSE,9541,"POTUS44",2015-09-15 20:33:37,FALSE,"643884680253599744","643885400847593472","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",5912,FALSE,FALSE,NA,NA
"202","When I took office, 15.4% of our population was uninsured. Today, we’ve cut that by more than a third. http://t.co/3OOqcz8Oxp",FALSE,4852,"POTUS44",2015-09-15 20:30:45,FALSE,"643883952093073408","643884680253599744","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",3213,FALSE,FALSE,NA,NA
"203","In 2009, our auto industry was flatlining. Now our workers are on pace to sell more American cars and trucks than any year since 2001.",FALSE,3554,"POTUS44",2015-09-15 20:27:51,FALSE,"643883096689913856","643883952093073408","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2299,FALSE,FALSE,NA,NA
"204","We've cut the unemployment rate in half – from a high of 10% down to 5.1%. And we're not done. http://t.co/uRfaSoiGuA",FALSE,6067,"POTUS44",2015-09-15 20:24:27,FALSE,"643882408283086848","643883096689913856","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",4580,FALSE,FALSE,NA,NA
"205","When I took office, 800,000 Americans lost their jobs each month. Our businesses have now added 13.1 million jobs over 66 straight months.",FALSE,6714,"POTUS44",2015-09-15 20:21:43,FALSE,"643882148315951104","643882408283086848","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",4986,FALSE,FALSE,NA,NA
"206","7 years ago today, Lehman Brothers filed for bankruptcy, setting off the worst financial crisis in decades. Here's how far we've come:",FALSE,5138,NA,2015-09-15 20:20:41,FALSE,NA,"643882148315951104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2748,FALSE,FALSE,NA,NA
"207","""@FAFSA"" might be hard to say, but filling it out can help you pay for college. FLOTUS, you're up! #5TimesFAFSA http://t.co/y1Jv8aeGUH",FALSE,4794,NA,2015-09-14 15:06:10,FALSE,NA,"643440607721992192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2436,FALSE,FALSE,NA,NA
"208","14 years after the terrorist attacks of 9/11, we honor those we lost. We salute all who serve to keep us safe. We stand as strong as ever.",FALSE,42849,NA,2015-09-11 13:24:05,FALSE,NA,"642327755221299200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",34143,FALSE,FALSE,NA,NA
"209","Today's Senate vote on the Iran deal is a historic step toward preventing Iran from obtaining a nuclear weapon. The world is safer for it.",FALSE,6586,NA,2015-09-10 21:15:51,FALSE,NA,"642084092113256450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2604,FALSE,FALSE,NA,NA
"210","Thank you, Colin, for putting your experience and expertise behind this important initiative for our country. https://t.co/bSnaLMs8CU",FALSE,4688,NA,2015-09-06 16:45:57,FALSE,NA,"640566616925818880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2358,FALSE,FALSE,NA,NA
"211","I loved Alaska and met so many inspiring people. Have to keep up the fight on climate change for their sake—and ours. http://t.co/HzWW0S6iQc",FALSE,19727,NA,2015-09-03 18:42:44,FALSE,NA,"639508843773468672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",7665,FALSE,FALSE,NA,NA
"212","Today we’re returning Mount McKinley to its native name - Denali, a step to reflect the heritage of Alaska Natives. http://t.co/WyzQImKymX",FALSE,26278,NA,2015-08-31 17:31:01,FALSE,NA,"638403631306248192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",12344,FALSE,FALSE,NA,NA
"213","In Treme, I was inspired by the progress &amp; people 10 years after Katrina. It gives us hope, but our work isn't done. http://t.co/LDqsARhnZt",FALSE,6854,NA,2015-08-29 21:09:18,FALSE,NA,"637733790090199040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2330,FALSE,FALSE,NA,NA
"214","Amidst global volatility, Congress should protect the momentum of our growing economy (not kill it). We must avoid shutdown / austerity.",FALSE,3399,NA,2015-08-27 15:27:51,FALSE,NA,"636923084818259968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1393,FALSE,FALSE,NA,NA
"215","The National Park Service: 99 years and 84 million acres strong. Congrats to all who work to protect these treasures. http://t.co/R8RyB9vkVW",FALSE,12571,NA,2015-08-25 17:55:38,FALSE,NA,"636235501658222592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",5099,FALSE,FALSE,NA,NA
"216","President Carter is as good a man as they come. Michelle and I are praying for him and Rosalynn. We're all pulling for you, Jimmy.",FALSE,14861,NA,2015-08-20 17:14:53,FALSE,NA,"634413305516412928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",5502,FALSE,FALSE,NA,NA
"217","Due to popular request, here are my vacation playlists: http://t.co/uer5sIl4Vk http://t.co/zHEekHvQBr What's your favorite summer song?",FALSE,12445,NA,2015-08-14 15:30:35,FALSE,NA,"632212730209009664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",7171,FALSE,FALSE,NA,NA
"218","Thank you for all you've done to protect our sacred right to vote. It's as important today as it's ever been. https://t.co/ge74wu5nc1",FALSE,3848,NA,2015-08-06 17:30:29,FALSE,NA,"629343799299411969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1614,FALSE,FALSE,NA,NA
"219","Heroes like @RepJohnLewis, Dr. King, and countless others sacrificed so that all of our voices could be heard. http://t.co/L7kxtWQlYW",FALSE,8180,"POTUS44",2015-08-06 17:26:02,FALSE,"629342056876503040","629342681962049538","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4417,FALSE,FALSE,NA,NA
"220","Before 1965, African Americans faced poll taxes, literacy tests, or having to count jellybeans in a jar when they tried to register to vote.",FALSE,6420,"POTUS44",2015-08-06 17:23:33,FALSE,"629341526439653377","629342056876503040","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4340,FALSE,FALSE,NA,NA
"221","50 years ago today, President Johnson signed the Voting Rights Act into law, securing the right to vote for millions of African Americans.",FALSE,11109,NA,2015-08-06 17:21:27,FALSE,NA,"629341526439653377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",6093,FALSE,FALSE,NA,NA
"222","Pretty incredible time lapse of the dark side of the moon passing Earth from @NASA. American ingenuity at work! http://t.co/JKep9bcxGQ",FALSE,10777,NA,2015-08-05 23:01:41,FALSE,NA,"629064761188184064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",6675,FALSE,FALSE,NA,NA
"223","Important detail – there are no secret deals. My staff can brief you on any question about any part of the deal. https://t.co/UO0B5xCOPh",FALSE,5117,NA,2015-08-05 20:46:43,FALSE,NA,"629030795299147776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2361,FALSE,FALSE,NA,NA
"224","The choice is ultimately between diplomacy and war. Iran's nuclear program accelerates if Congress kills this deal. https://t.co/nvBeO1Omko",FALSE,3070,NA,2015-08-05 20:45:23,FALSE,NA,"629030461449338881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1596,FALSE,FALSE,NA,NA
"225","It's the strongest nuclear deal ever negotiated. There's no such thing as a ""better deal."" Walking away risks war. https://t.co/la7GhQXfzl",FALSE,3231,NA,2015-08-05 20:36:48,FALSE,NA,"629028301454094336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1683,FALSE,FALSE,NA,NA
"226","I refuse to condemn our kids to a planet that's beyond fixing. Let's meet this challenge and #ActOnClimate together.",FALSE,13742,"POTUS44",2015-08-03 19:29:02,FALSE,"628285077970153472","628286472781754368","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",7501,FALSE,FALSE,NA,NA
"227","Despite what the critics will tell you, this plan will ultimately save the average American family nearly $85 a year on their energy bills.",FALSE,5555,"POTUS44",2015-08-03 19:23:30,FALSE,"628283831104237569","628285077970153472","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2088,FALSE,FALSE,NA,NA
"228","Thanks to this plan, there will be 90,000 fewer asthma attacks among our kids and we'll avoid 3,600 premature deaths in 2030.",FALSE,4416,"POTUS44",2015-08-03 19:18:32,FALSE,"628283044772868097","628283831104237569","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2230,FALSE,FALSE,NA,NA
"229","It's time to change that. With the Clean Power Plan, by 2030, carbon pollution from power plants will be 32% lower than it was a decade ago.",FALSE,4186,"POTUS44",2015-08-03 19:15:25,FALSE,"628282174869999616","628283044772868097","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2591,FALSE,FALSE,NA,NA
"230","Right now, power plants account for about one-third of America’s carbon pollution. That’s more than our cars, airplanes, and homes combined.",FALSE,3102,"POTUS44",2015-08-03 19:11:58,FALSE,"628280902817304578","628282174869999616","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2136,FALSE,FALSE,NA,NA
"231","Levels of carbon dioxide in our atmosphere are higher than they’ve been in 800,000 years. 2014 was the planet’s warmest year on record.",FALSE,4055,"POTUS44",2015-08-03 19:06:54,FALSE,"628280710017720321","628280902817304578","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3423,FALSE,FALSE,NA,NA
"232","Today, we're announcing America's Clean Power Plan—the most important step we've ever taken to combat climate change. Here are the facts:",FALSE,10628,NA,2015-08-03 19:06:08,FALSE,NA,"628280710017720321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4570,FALSE,FALSE,NA,NA
"233","Hey @StationCDRKelly, loving the photos. Do you ever look out the window and just freak out?",FALSE,10329,NA,2015-08-01 19:25:04,FALSE,NA,"627560699347255297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3382,FALSE,FALSE,NA,NA
